City,Date,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,AQI,AQI_Bucket,Year,Month,City_encoded,PM25_roll3,PM10_roll3,AQI_lag1,AQI_roll3,DayOfWeek
Chennai,2019-09-14,23.45,43.81,4.37,11.69,12.18,0.46,6.07,56.94,81.0,Satisfactory,2019,9,1,24.799999999999994,54.376666666666665,78.0,87.33333333333333,5
Chennai,2019-09-15,20.82,38.66,4.21,10.29,14.34,0.64,6.12,58.37,89.0,Satisfactory,2019,9,1,23.876666666666654,42.92333333333334,81.0,82.66666666666667,6
Chennai,2019-09-16,28.74,40.41,4.05,10.53,14.56,0.88,6.69,53.64,100.0,Satisfactory,2019,9,1,24.33666666666666,40.96,89.0,90.0,0
Chennai,2019-09-17,22.59,32.44,4.24,11.14,15.35,0.92,6.3,54.32,96.0,Satisfactory,2019,9,1,24.049999999999994,37.17,100.0,95.0,1
Chennai,2019-09-18,26.98,45.52,4.53,12.0,16.53,0.99,6.94,57.81,105.0,Moderate,2019,9,1,26.103333333333325,39.45666666666667,96.0,100.33333333333333,2
Chennai,2019-09-19,23.18,26.53,5.48,12.44,17.86,1.15,7.09,49.51,95.0,Satisfactory,2019,9,1,24.249999999999996,34.830000000000005,105.0,98.66666666666667,3
Chennai,2019-09-20,38.04,56.21,5.32,11.43,16.7,1.15,6.7,57.05,120.0,Moderate,2019,9,1,29.39999999999999,42.75333333333334,95.0,106.66666666666667,4
Chennai,2019-09-21,33.44,71.07,7.34,13.74,13.94,0.83,5.97,53.35,106.0,Moderate,2019,9,1,31.553333333333324,51.27,120.0,107.0,5
Chennai,2019-09-22,43.67,101.54,12.1,16.38,24.14,1.12,6.58,59.37,126.0,Moderate,2019,9,1,38.383333333333326,76.27333333333333,106.0,117.33333333333333,6
Chennai,2019-09-23,61.94,86.53,5.94,12.87,16.28,0.76,6.28,58.54,135.0,Moderate,2019,9,1,46.34999999999999,86.38000000000001,126.0,122.33333333333333,0
Chennai,2019-09-24,35.03,61.6,4.45,11.77,13.95,0.9,6.61,45.56,114.0,Moderate,2019,9,1,46.879999999999995,83.22333333333334,135.0,125.0,1
Chennai,2019-09-25,16.9,37.12,5.34,10.73,14.27,0.86,6.19,28.38,93.0,Satisfactory,2019,9,1,37.956666666666656,61.75,114.0,114.0,2
Chennai,2019-09-26,14.27,30.32,4.7,10.79,13.38,0.93,6.36,48.1,99.0,Satisfactory,2019,9,1,22.06666666666666,43.01333333333334,93.0,102.0,3
Chennai,2019-09-27,17.76,45.69,4.84,10.05,12.39,0.89,7.13,44.14,103.0,Moderate,2019,9,1,16.30999999999999,37.71000000000001,99.0,98.33333333333333,4
Chennai,2019-09-28,20.99,53.49,6.51,10.69,10.41,0.68,6.76,37.83,105.0,Moderate,2019,9,1,17.67333333333332,43.166666666666664,103.0,102.33333333333333,5
Chennai,2019-09-29,25.87,39.41,6.15,9.1,11.47,0.88,6.47,39.05,116.0,Moderate,2019,9,1,21.539999999999992,46.19666666666668,105.0,108.0,6
Chennai,2019-09-30,23.02,39.11,6.55,11.32,14.08,0.78,6.03,41.73,106.0,Moderate,2019,9,1,23.293333333333322,44.00333333333334,116.0,109.0,0
Chennai,2019-10-01,41.82,87.5,5.71,13.2,15.67,0.84,5.99,64.23,109.0,Moderate,2019,10,1,30.23666666666666,55.34,106.0,110.33333333333333,1
Chennai,2019-10-02,32.4,46.68,4.54,14.87,18.43,0.8,6.54,67.72,122.0,Moderate,2019,10,1,32.41333333333333,57.76333333333334,109.0,112.33333333333333,2
Chennai,2019-10-03,31.1,25.97,5.67,13.87,16.99,0.83,6.78,57.6,110.0,Moderate,2019,10,1,35.10666666666666,53.38333333333333,122.0,113.66666666666667,3
Chennai,2019-10-04,23.49,52.0,5.71,12.89,18.07,0.81,5.46,57.91,72.0,Satisfactory,2019,10,1,28.996666666666655,41.550000000000004,110.0,101.33333333333333,4
Chennai,2019-10-05,47.4,40.58,4.85,15.4,13.45,0.63,5.71,58.15,78.0,Satisfactory,2019,10,1,33.99666666666666,39.51666666666667,72.0,86.66666666666667,5
Chennai,2019-10-06,19.32,91.05,5.4,13.42,14.99,0.77,5.38,55.94,145.0,Moderate,2019,10,1,30.069999999999993,61.21,78.0,98.33333333333333,6
Chennai,2019-10-07,58.64,66.67,16.41,24.13,30.18,0.75,5.58,63.42,108.0,Moderate,2019,10,1,41.786666666666655,66.10000000000001,145.0,110.33333333333333,0
Chennai,2019-10-08,36.56,94.02,13.22,19.29,24.68,0.81,6.55,63.92,141.0,Moderate,2019,10,1,38.173333333333325,83.91333333333334,108.0,131.33333333333334,1
Chennai,2019-10-09,24.5,79.42,8.28,21.5,22.13,0.87,5.6,52.84,114.0,Moderate,2019,10,1,39.9,80.03666666666668,141.0,121.0,2
Chennai,2019-10-10,21.13,67.66,8.86,20.03,20.52,0.8,5.86,46.63,92.0,Satisfactory,2019,10,1,27.39666666666666,80.36666666666666,114.0,115.66666666666667,3
Chennai,2019-10-11,21.2,55.08,10.48,12.98,17.44,0.76,5.86,47.37,87.0,Satisfactory,2019,10,1,22.27666666666666,67.38666666666667,92.0,97.66666666666667,4
Chennai,2019-10-12,16.34,72.77,7.62,13.05,12.75,0.56,6.25,48.3,92.0,Satisfactory,2019,10,1,19.556666666666658,65.17,87.0,90.33333333333333,5
Chennai,2019-10-13,14.93,34.46,6.92,12.82,16.24,0.67,6.08,52.17,89.0,Satisfactory,2019,10,1,17.489999999999995,54.10333333333333,92.0,89.33333333333333,6
Chennai,2019-10-14,21.14,60.99,8.67,10.65,14.66,0.61,5.94,48.79,86.0,Satisfactory,2019,10,1,17.469999999999995,56.07333333333333,89.0,89.0,0
Chennai,2019-10-15,20.33,42.85,10.05,14.28,18.72,0.68,5.98,42.02,75.0,Satisfactory,2019,10,1,18.799999999999994,46.1,86.0,83.33333333333333,1
Chennai,2019-10-16,17.58,27.06,8.48,13.95,18.0,0.68,6.39,31.95,64.0,Satisfactory,2019,10,1,19.683333333333326,43.63333333333333,75.0,75.0,2
Chennai,2019-10-17,30.95,31.76,10.97,14.72,19.65,0.81,6.92,29.34,61.0,Satisfactory,2019,10,1,22.95333333333333,33.89,64.0,66.66666666666667,3
Chennai,2019-10-18,32.0,36.8,9.54,13.39,17.33,0.77,5.46,30.63,80.0,Satisfactory,2019,10,1,26.843333333333323,31.873333333333335,61.0,68.33333333333333,4
Chennai,2019-10-19,31.76,36.51,9.22,16.52,15.93,0.6,5.72,29.19,75.0,Satisfactory,2019,10,1,31.569999999999993,35.02333333333333,80.0,72.0,5
Chennai,2019-10-20,35.03,50.72,9.87,15.91,20.76,0.87,5.7,32.64,73.0,Satisfactory,2019,10,1,32.92999999999999,41.343333333333334,75.0,76.0,6
Chennai,2019-10-21,26.55,26.19,8.77,14.07,19.12,0.85,6.7,27.49,71.0,Satisfactory,2019,10,1,31.113333333333326,37.806666666666665,73.0,73.0,0
Chennai,2019-10-22,28.47,28.65,10.28,15.97,22.34,0.85,5.56,28.67,69.0,Satisfactory,2019,10,1,30.016666666666655,35.18666666666667,71.0,71.0,1
Chennai,2019-10-23,40.0,47.83,10.76,13.91,21.85,0.9,5.86,36.29,81.0,Satisfactory,2019,10,1,31.67333333333332,34.223333333333336,69.0,73.66666666666667,2
Chennai,2019-10-24,35.34,61.61,10.86,22.06,30.74,0.92,8.83,33.34,67.0,Satisfactory,2019,10,1,34.603333333333325,46.03,81.0,72.33333333333333,3
Chennai,2019-10-25,46.48,75.12,15.09,29.32,42.27,0.95,8.14,32.03,86.0,Satisfactory,2019,10,1,40.606666666666655,61.52,67.0,78.0,4
Chennai,2019-10-26,95.49,111.38,15.05,17.79,22.53,0.73,9.38,30.06,121.0,Moderate,2019,10,1,59.103333333333325,82.70333333333333,86.0,91.33333333333333,5
Chennai,2019-10-27,153.73,196.29,16.89,18.36,34.75,1.34,13.94,32.75,306.0,Very Poor,2019,10,1,98.56666666666665,127.59666666666665,121.0,171.0,6
Chennai,2019-10-28,54.13,72.84,11.23,26.17,36.78,1.42,12.81,27.69,208.0,Poor,2019,10,1,101.11666666666666,126.83666666666666,306.0,211.66666666666666,0
Chennai,2019-10-29,31.22,46.07,24.12,33.68,56.01,0.8,8.58,33.76,83.0,Satisfactory,2019,10,1,79.69333333333331,105.06666666666666,208.0,199.0,1
Chennai,2019-10-30,34.65,32.13,12.43,28.92,40.96,0.78,7.21,28.51,84.0,Satisfactory,2019,10,1,39.99999999999999,50.34666666666667,83.0,125.0,2
Chennai,2019-10-31,87.99,56.38,16.69,27.43,42.24,0.99,6.61,30.92,141.0,Moderate,2019,10,1,51.286666666666655,44.86000000000001,84.0,102.66666666666667,3
Chennai,2019-11-01,40.78,56.24,33.32,22.47,48.82,1.04,7.58,29.3,133.0,Moderate,2019,11,1,54.47333333333332,48.25,141.0,119.33333333333333,4
Chennai,2019-11-02,34.45,70.97,14.04,15.48,22.08,0.71,6.82,30.83,76.0,Satisfactory,2019,11,1,54.40666666666666,61.196666666666665,133.0,116.66666666666667,5
Chennai,2019-11-03,70.95,70.97,10.82,16.78,27.23,0.87,6.92,36.51,91.0,Satisfactory,2019,11,1,48.72666666666666,66.06,76.0,100.0,6
Chennai,2019-11-04,115.35,241.6,8.53,19.41,26.57,0.98,8.77,44.21,222.0,Poor,2019,11,1,73.58333333333333,127.84666666666665,91.0,129.66666666666666,0
Chennai,2019-11-05,98.83,181.03,9.5,19.12,27.57,1.08,8.17,46.2,261.0,Poor,2019,11,1,95.04333333333331,164.53333333333333,222.0,191.33333333333334,1
Chennai,2019-11-06,105.94,183.42,8.85,18.98,26.64,1.09,7.9,45.94,229.0,Poor,2019,11,1,106.70666666666665,202.01666666666665,261.0,237.33333333333334,2
Chennai,2019-11-07,121.43,201.76,10.6,18.15,27.37,1.04,7.08,47.64,273.0,Poor,2019,11,1,108.73333333333333,188.73666666666665,229.0,254.33333333333334,3
Chennai,2019-11-08,142.9,196.37,9.56,17.94,26.41,0.96,7.75,55.69,294.0,Poor,2019,11,1,123.42333333333333,193.85,273.0,265.3333333333333,4
Chennai,2019-11-09,96.8,172.27,10.06,13.83,22.12,0.86,5.4,53.69,253.0,Poor,2019,11,1,120.37666666666667,190.13333333333335,294.0,273.3333333333333,5
Chennai,2019-11-10,93.13,198.2,11.81,13.01,24.79,0.98,5.46,53.81,230.0,Poor,2019,11,1,110.94333333333333,188.9466666666667,253.0,259.0,6
Chennai,2019-11-11,61.45,104.29,10.51,14.86,23.68,0.82,8.85,43.01,192.0,Moderate,2019,11,1,83.79333333333331,158.25333333333336,230.0,225.0,0
Chennai,2019-11-12,31.32,71.74,9.95,15.61,25.55,0.54,8.42,31.9,77.0,Satisfactory,2019,11,1,61.96666666666664,124.74333333333334,192.0,166.33333333333334,1
Chennai,2019-11-13,37.23,109.85,8.54,13.89,20.04,0.52,7.38,41.66,76.0,Satisfactory,2019,11,1,43.333333333333314,95.29333333333334,77.0,115.0,2
Chennai,2019-11-14,19.18,66.95,7.31,11.17,13.12,0.47,6.06,43.38,92.0,Satisfactory,2019,11,1,29.24333333333331,82.84666666666665,76.0,81.66666666666667,3
Chennai,2019-11-15,21.99,52.7,9.57,15.3,18.49,0.52,7.39,38.96,84.0,Satisfactory,2019,11,1,26.13333333333331,76.5,92.0,84.0,4
Chennai,2019-11-16,44.91,80.85,9.8,14.58,20.74,0.54,5.87,38.12,57.0,Satisfactory,2019,11,1,28.69333333333331,66.83333333333333,84.0,77.66666666666667,5
Chennai,2019-11-17,56.9,154.66,5.21,14.19,16.07,0.53,6.7,51.76,122.0,Moderate,2019,11,1,41.266666666666644,96.07000000000001,57.0,87.66666666666667,6
Chennai,2019-11-18,26.91,125.72,6.88,11.86,15.25,0.46,4.97,29.15,90.0,Satisfactory,2019,11,1,42.906666666666645,120.41000000000001,122.0,89.66666666666667,0
Chennai,2019-11-19,28.52,37.66,9.62,11.17,20.75,0.55,4.67,28.85,63.0,Satisfactory,2019,11,1,37.44333333333331,106.01333333333332,90.0,91.66666666666667,1
Chennai,2019-11-20,20.95,34.1,6.89,10.0,16.8,0.46,5.58,22.78,47.0,Good,2019,11,1,25.45999999999998,65.82666666666667,63.0,66.66666666666667,2
Chennai,2019-11-21,33.55,70.14,6.71,10.78,17.41,0.47,8.18,27.28,56.0,Satisfactory,2019,11,1,27.673333333333314,47.300000000000004,47.0,55.333333333333336,3
Chennai,2019-11-22,31.16,50.45,5.94,10.19,16.06,0.46,7.89,27.26,60.0,Satisfactory,2019,11,1,28.553333333333313,51.56333333333333,56.0,54.333333333333336,4
Chennai,2019-11-23,46.05,59.79,5.71,15.6,21.16,0.47,8.55,23.1,64.0,Satisfactory,2019,11,1,36.91999999999998,60.12666666666667,60.0,60.0,5
Chennai,2019-11-24,59.64,65.54,6.8,12.43,18.43,0.49,7.4,33.32,110.0,Moderate,2019,11,1,45.616666666666646,58.593333333333334,64.0,78.0,6
Chennai,2019-11-25,44.81,63.09,5.93,12.6,17.11,0.47,5.42,31.05,86.0,Satisfactory,2019,11,1,50.16666666666665,62.80666666666667,110.0,86.66666666666667,0
Chennai,2019-11-26,53.33,84.65,7.52,21.97,26.56,0.52,8.19,33.72,77.0,Satisfactory,2019,11,1,52.59333333333331,71.09333333333335,86.0,91.0,1
Chennai,2019-11-27,37.8,80.2,7.46,12.54,15.73,0.53,10.19,39.18,80.0,Satisfactory,2019,11,1,45.31333333333331,75.98,77.0,81.0,2
Chennai,2019-11-28,30.56,62.56,5.67,20.28,22.02,0.52,7.09,32.91,63.0,Satisfactory,2019,11,1,40.56333333333331,75.80333333333333,80.0,73.33333333333333,3
Chennai,2019-11-29,21.08,54.48,10.53,10.09,18.19,0.45,9.47,27.3,53.0,Satisfactory,2019,11,1,29.813333333333315,65.74666666666666,63.0,65.33333333333333,4
Chennai,2019-11-30,18.45,62.97,6.3,12.09,18.24,0.38,6.84,31.58,48.0,Good,2019,11,1,23.363333333333316,60.00333333333333,53.0,54.666666666666664,5
Chennai,2019-12-01,17.79,52.26,6.9,12.66,19.5,0.47,6.93,33.27,60.0,Satisfactory,2019,12,1,19.106666666666644,56.56999999999999,48.0,53.666666666666664,6
Chennai,2019-12-02,21.17,41.24,8.03,11.51,19.5,0.44,8.1,23.57,49.0,Good,2019,12,1,19.136666666666645,52.156666666666666,60.0,52.333333333333336,0
Chennai,2019-12-03,36.17,82.52,6.03,12.03,18.0,0.54,5.45,26.08,56.0,Satisfactory,2019,12,1,25.04333333333331,58.673333333333325,49.0,55.0,1
Chennai,2019-12-04,37.56,87.09,3.91,11.2,15.0,0.52,7.67,34.43,71.0,Satisfactory,2019,12,1,31.633333333333315,70.28333333333332,56.0,58.666666666666664,2
Chennai,2019-12-05,62.41,78.57,3.78,11.1,14.87,0.44,7.47,33.57,93.0,Satisfactory,2019,12,1,45.379999999999974,82.72666666666665,71.0,73.33333333333333,3
Chennai,2019-12-06,53.68,89.09,5.35,13.29,17.05,0.55,7.21,33.97,107.0,Moderate,2019,12,1,51.21666666666665,84.91666666666667,93.0,90.33333333333333,4
Chennai,2019-12-07,34.82,35.98,3.65,15.86,19.28,0.91,6.22,20.01,76.0,Satisfactory,2019,12,1,50.30333333333331,67.88,107.0,92.0,5
Chennai,2019-12-08,35.41,44.05,6.05,21.19,26.23,0.93,5.71,20.11,69.0,Satisfactory,2019,12,1,41.30333333333331,56.37333333333333,76.0,84.0,6
Chennai,2019-12-09,27.57,42.96,5.52,26.96,31.82,0.71,7.03,19.98,61.0,Satisfactory,2019,12,1,32.59999999999997,40.99666666666666,69.0,68.66666666666667,0
Chennai,2019-12-10,37.72,42.96,5.6,19.62,24.72,0.6,7.23,20.15,56.0,Satisfactory,2019,12,1,33.56666666666664,43.32333333333333,61.0,62.0,1
Chennai,2019-12-11,36.55,27.38,10.25,23.21,32.61,0.73,6.47,24.04,72.0,Satisfactory,2019,12,1,33.94666666666665,37.76666666666666,56.0,63.0,2
Chennai,2019-12-12,27.78,38.29,6.04,16.54,21.33,0.54,6.08,24.0,62.0,Satisfactory,2019,12,1,34.01666666666665,36.209999999999994,72.0,63.333333333333336,3
Chennai,2019-12-13,34.16,42.32,7.61,18.49,25.69,0.56,10.79,22.78,52.0,Satisfactory,2019,12,1,32.829999999999984,35.99666666666666,62.0,62.0,4
Chennai,2019-12-14,40.78,52.46,12.14,21.13,31.9,0.72,13.79,22.61,68.0,Satisfactory,2019,12,1,34.23999999999998,44.35666666666666,52.0,60.666666666666664,5
Chennai,2019-12-15,35.6,44.1,11.43,19.49,30.77,0.64,7.5,26.83,70.0,Satisfactory,2019,12,1,36.84666666666664,46.29333333333333,68.0,63.333333333333336,6
Chennai,2019-12-16,31.23,31.47,7.9,18.27,25.96,0.7,8.23,26.19,59.0,Satisfactory,2019,12,1,35.86999999999998,42.67666666666667,70.0,65.66666666666667,0
Chennai,2019-12-17,44.04,56.34,5.08,17.87,22.7,0.53,6.74,35.26,62.0,Satisfactory,2019,12,1,36.95666666666665,43.97,59.0,63.666666666666664,1
Chennai,2019-12-18,48.07,49.98,7.44,17.69,24.6,0.52,8.7,29.67,92.0,Satisfactory,2019,12,1,41.113333333333316,45.93,62.0,71.0,2
Chennai,2019-12-19,52.28,67.54,4.47,16.88,21.11,0.53,8.95,33.87,83.0,Satisfactory,2019,12,1,48.12999999999999,57.95333333333334,92.0,79.0,3
Chennai,2019-12-20,65.45,84.77,4.19,16.87,20.82,0.66,8.04,36.82,106.0,Moderate,2019,12,1,55.26666666666665,67.42999999999999,83.0,93.66666666666667,4
Chennai,2019-12-21,72.57,79.66,7.46,18.47,25.58,0.69,13.49,33.86,126.0,Moderate,2019,12,1,63.433333333333316,77.32333333333334,106.0,105.0,5
Chennai,2019-12-22,57.74,59.56,6.65,16.14,22.47,0.6,17.17,38.89,134.0,Moderate,2019,12,1,65.25333333333332,74.66333333333333,126.0,122.0,6
Chennai,2019-12-23,52.75,60.37,7.23,19.05,25.99,0.69,7.07,32.21,92.0,Satisfactory,2019,12,1,61.019999999999975,66.52999999999999,134.0,117.33333333333333,0
Chennai,2019-12-24,53.51,84.11,5.61,19.46,25.04,0.6,7.88,28.38,99.0,Satisfactory,2019,12,1,54.66666666666665,68.01333333333332,92.0,108.33333333333333,1
Chennai,2019-12-25,54.37,73.9,5.54,19.74,25.26,0.75,9.79,33.18,99.0,Satisfactory,2019,12,1,53.5433333333333,72.79333333333334,99.0,96.66666666666667,2
Chennai,2019-12-26,58.43,74.13,10.48,20.28,30.75,0.72,18.7,27.5,110.0,Moderate,2019,12,1,55.43666666666664,77.38,99.0,102.66666666666667,3
Chennai,2019-12-27,31.88,59.15,17.1,17.66,33.61,0.54,13.18,24.11,77.0,Satisfactory,2019,12,1,48.22666666666664,69.05999999999999,110.0,95.33333333333333,4
Chennai,2019-12-28,36.94,63.7,13.01,20.27,32.37,0.65,11.45,28.28,65.0,Satisfactory,2019,12,1,42.416666666666636,65.66,77.0,84.0,5
Chennai,2019-12-29,52.48,69.8,6.62,14.61,20.92,0.62,8.48,33.22,92.0,Satisfactory,2019,12,1,40.43333333333331,64.21666666666665,65.0,78.0,6
Chennai,2019-12-30,38.74,46.37,5.03,14.2,18.99,0.57,10.6,35.08,83.0,Satisfactory,2019,12,1,42.71999999999997,59.956666666666656,92.0,80.0,0
Chennai,2019-12-31,45.49,66.8,5.96,15.44,20.97,0.61,13.03,36.95,84.0,Satisfactory,2019,12,1,45.56999999999997,60.98999999999999,83.0,86.33333333333333,1
Chennai,2020-01-01,28.25,40.44,6.69,12.66,18.7,0.65,12.44,24.79,70.0,Satisfactory,2020,1,1,37.49333333333331,51.20333333333332,84.0,79.0,2
Chennai,2020-01-02,27.59,23.01,8.99,11.47,19.86,0.76,7.0,21.31,57.0,Satisfactory,2020,1,1,33.77666666666664,43.41666666666665,70.0,70.33333333333333,3
Chennai,2020-01-03,32.16,36.63,10.43,10.95,20.62,0.97,10.2,25.52,74.0,Satisfactory,2020,1,1,29.333333333333304,33.35999999999999,57.0,67.0,4
Chennai,2020-01-04,30.49,44.9,7.95,11.49,18.64,0.87,8.4,28.4,64.0,Satisfactory,2020,1,1,30.079999999999973,34.84666666666666,74.0,65.0,5
Chennai,2020-01-05,23.37,30.76,4.8,8.69,13.3,0.77,7.45,30.88,62.0,Satisfactory,2020,1,1,28.673333333333307,37.429999999999986,64.0,66.66666666666667,6
Chennai,2020-01-06,19.45,25.87,5.72,10.41,15.93,0.83,8.12,25.0,61.0,Satisfactory,2020,1,1,24.43666666666664,33.84333333333333,62.0,62.333333333333336,0
Chennai,2020-01-07,33.54,40.38,4.27,12.16,15.99,0.55,19.3,28.97,55.0,Satisfactory,2020,1,1,25.45333333333331,32.33666666666666,61.0,59.333333333333336,1
Chennai,2020-01-08,42.22,61.8,7.14,17.3,24.25,0.55,21.18,29.73,73.0,Satisfactory,2020,1,1,31.73666666666664,42.683333333333316,55.0,63.0,2
Chennai,2020-01-09,42.16,75.24,9.27,17.47,26.55,0.78,17.91,27.67,79.0,Satisfactory,2020,1,1,39.306666666666636,59.139999999999986,73.0,69.0,3
Chennai,2020-01-10,40.76,69.94,10.51,17.3,27.69,0.77,9.65,28.3,74.0,Satisfactory,2020,1,1,41.71333333333331,68.99333333333333,79.0,75.33333333333333,4
Chennai,2020-01-11,39.81,71.75,11.64,18.69,30.05,0.79,10.03,27.22,72.0,Satisfactory,2020,1,1,40.909999999999975,72.30999999999999,74.0,75.0,5
Chennai,2020-01-12,58.38,73.51,6.15,14.35,20.28,0.85,8.13,32.45,83.0,Satisfactory,2020,1,1,46.31666666666664,71.73333333333333,72.0,76.33333333333333,6
Chennai,2020-01-13,74.12,122.43,6.12,16.68,22.56,0.88,17.51,33.52,140.0,Moderate,2020,1,1,57.436666666666646,89.23,83.0,98.33333333333333,0
Chennai,2020-01-14,122.88,168.34,13.48,20.24,33.44,1.1,23.68,35.37,230.0,Poor,2020,1,1,85.12666666666665,121.42666666666666,140.0,151.0,1
Chennai,2020-01-15,48.06,66.92,7.2,13.76,20.74,0.65,17.7,33.57,168.0,Moderate,2020,1,1,81.68666666666665,119.23,230.0,179.33333333333334,2
Chennai,2020-01-16,34.09,44.39,7.78,12.32,19.86,0.65,19.88,33.34,74.0,Satisfactory,2020,1,1,68.34333333333332,93.21666666666665,168.0,157.33333333333334,3
Chennai,2020-01-17,35.33,53.18,8.07,11.1,18.78,0.7,22.76,26.76,62.0,Satisfactory,2020,1,1,39.159999999999975,54.829999999999984,74.0,101.33333333333333,4
Chennai,2020-01-18,28.67,28.47,4.85,10.68,15.06,0.84,27.29,29.02,65.0,Satisfactory,2020,1,1,32.696666666666644,42.013333333333314,62.0,67.0,5
Chennai,2020-01-19,31.17,33.25,6.4,17.08,22.8,0.78,23.09,26.29,67.0,Satisfactory,2020,1,1,31.72333333333331,38.29999999999998,65.0,64.66666666666667,6
Chennai,2020-01-20,37.66,53.48,10.01,23.7,33.31,0.88,17.54,26.38,69.0,Satisfactory,2020,1,1,32.49999999999998,38.39999999999998,67.0,67.0,0
Chennai,2020-01-21,44.91,60.17,8.14,22.62,30.54,0.8,18.22,31.09,85.0,Satisfactory,2020,1,1,37.913333333333306,48.96666666666665,69.0,73.66666666666667,1
Chennai,2020-01-22,47.95,64.49,10.45,20.03,29.44,0.89,12.25,34.26,93.0,Satisfactory,2020,1,1,43.50666666666664,59.379999999999974,85.0,82.33333333333333,2
Chennai,2020-01-23,59.95,85.4,7.07,16.9,23.65,0.87,17.79,34.64,104.0,Moderate,2020,1,1,50.936666666666646,70.01999999999998,93.0,94.0,3
Chennai,2020-01-24,62.34,112.61,11.88,24.68,36.45,0.97,19.6,32.88,123.0,Moderate,2020,1,1,56.74666666666665,87.49999999999999,104.0,106.66666666666667,4
Chennai,2020-01-25,50.48,95.63,13.16,20.2,33.21,0.9,14.06,34.13,110.0,Moderate,2020,1,1,57.589999999999975,97.87999999999998,123.0,112.33333333333333,5
Chennai,2020-01-26,41.74,86.84,15.35,16.43,31.63,0.9,10.3,33.78,87.0,Satisfactory,2020,1,1,51.51999999999998,98.35999999999997,110.0,106.66666666666667,6
Chennai,2020-01-27,47.26,79.24,11.22,18.37,29.51,1.08,8.09,31.54,78.0,Satisfactory,2020,1,1,46.49333333333331,87.23666666666664,87.0,91.66666666666667,0
Chennai,2020-01-28,53.66,69.03,8.75,17.4,26.08,1.11,8.18,33.41,85.0,Satisfactory,2020,1,1,47.55333333333331,78.36999999999998,78.0,83.33333333333333,1
Chennai,2020-01-29,52.29,65.93,8.89,14.74,21.46,1.02,8.01,26.05,84.0,Satisfactory,2020,1,1,51.06999999999997,71.39999999999998,85.0,82.33333333333333,2
Chennai,2020-01-30,43.82,59.48,9.47,14.87,18.86,0.94,7.71,21.78,87.0,Satisfactory,2020,1,1,49.92333333333331,64.81333333333332,84.0,85.33333333333333,3
Chennai,2020-01-31,36.56,53.23,9.01,14.02,18.27,1.09,9.02,32.79,78.0,Satisfactory,2020,1,1,44.22333333333331,59.546666666666646,87.0,83.0,4
Chennai,2020-02-01,32.4,50.04,8.9,13.12,16.95,0.86,9.86,28.75,63.0,Satisfactory,2020,2,1,37.59333333333331,54.24999999999998,78.0,76.0,5
Chennai,2020-02-02,30.58,38.29,8.28,12.12,13.98,0.77,15.74,23.73,55.0,Satisfactory,2020,2,1,33.17999999999997,47.186666666666646,63.0,65.33333333333333,6
Chennai,2020-02-03,37.52,57.78,7.46,13.74,15.2,0.88,16.44,20.76,63.0,Satisfactory,2020,2,1,33.49999999999998,48.70333333333332,55.0,60.333333333333336,0
Chennai,2020-02-04,39.6,65.6,10.16,10.92,17.53,0.88,16.41,26.69,74.0,Satisfactory,2020,2,1,35.89999999999998,53.889999999999986,63.0,64.0,1
Chennai,2020-02-05,39.93,59.04,12.01,13.26,20.76,0.84,12.91,30.7,94.0,Satisfactory,2020,2,1,39.016666666666644,60.80666666666664,74.0,77.0,2
Chennai,2020-02-06,40.05,56.19,13.34,19.32,32.42,0.91,8.57,33.97,89.0,Satisfactory,2020,2,1,39.85999999999998,60.27666666666664,94.0,85.66666666666667,3
Chennai,2020-02-07,36.32,55.83,9.08,14.12,23.09,0.78,8.19,27.6,75.0,Satisfactory,2020,2,1,38.766666666666644,57.01999999999998,89.0,86.0,4
Chennai,2020-02-08,28.45,49.06,7.69,10.61,18.18,0.77,8.97,29.24,64.0,Satisfactory,2020,2,1,34.939999999999976,53.69333333333332,75.0,76.0,5
Chennai,2020-02-09,28.1,43.78,6.44,8.77,15.08,0.8,13.16,31.94,61.0,Satisfactory,2020,2,1,30.956666666666646,49.55666666666665,64.0,66.66666666666667,6
Chennai,2020-02-10,35.41,61.47,5.24,10.09,15.14,0.73,9.11,34.11,58.0,Satisfactory,2020,2,1,30.653333333333308,51.436666666666646,61.0,61.0,0
Chennai,2020-02-11,29.12,67.85,8.51,19.96,27.78,0.84,10.31,28.62,69.0,Satisfactory,2020,2,1,30.87666666666664,57.69999999999998,58.0,62.666666666666664,1
Chennai,2020-02-12,32.17,78.26,7.23,22.0,28.76,0.86,10.75,30.14,81.0,Satisfactory,2020,2,1,32.23333333333331,69.19333333333331,69.0,69.33333333333333,2
Chennai,2020-02-13,49.48,98.17,6.56,18.01,24.45,0.93,17.74,23.31,93.0,Satisfactory,2020,2,1,36.92333333333331,81.42666666666665,81.0,81.0,3
Chennai,2020-02-14,56.85,102.04,7.34,17.3,24.59,1.02,18.01,37.77,118.0,Moderate,2020,2,1,46.16666666666665,92.82333333333332,93.0,97.33333333333333,4
Chennai,2020-02-15,54.82,84.0,10.92,17.74,27.25,0.9,13.03,31.92,121.0,Moderate,2020,2,1,53.71666666666664,94.73666666666666,118.0,110.66666666666667,5
